Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Reply Count
2022-02-18 23:20:44+00:00,1494814168314118148,"in case you didn't know, i always pass out when I get vaccine shots and I can't tell if it's either my lack of blood or i just have an intense anxiety attack",IronicOrange,4,0,0
2022-02-18 23:20:44+00:00,1494814166925791232,I'm getting my booster shot today and I'm losing it already 😭😭,IronicOrange,8,0,1
2022-02-18 23:20:27+00:00,1494814094444032003,"Ngayon lang ulit nakasakay ng kotse. 😆 On our way to get a booster shot. Good luck to sleep deprived me.

Another me: Inaabot ka ng 3 PM kakalaro ng FFXIV di ba? Ayos lang iyan. https://t.co/Oc1bFVfBnC",saltnpepperdilf,8,0,0
2022-02-18 23:20:26+00:00,1494814090811756546,gonna get the vaccine and moan a little when the pfizer phairy juice is shot into my arm w the needle,syconspo,0,0,0
2022-02-18 23:20:21+00:00,1494814072910630913,@TheLastSylvixen I took my booster shot.,SketchMoth9,1,0,0
2022-02-18 23:19:22+00:00,1494813822128988160,#CovidIsNotOver https://t.co/46PwCUXm07,JudithW4,0,0,0
2022-02-18 23:18:48+00:00,1494813680751587331,@ginagnops @ctvottawa also . look beyond canada heath care. so many countries are cancelling there vax orders due to the amount of deaths from your forced experimental shot.. it's not a vaccine. those prevent you from getting something.. try learning before you shoot you're mouth off,willy1007,0,0,0
2022-02-18 23:18:04+00:00,1494813498232086529,Whether we have guns or not isnt going to matter .  They are going to control all of the banks .  They will require that u take the shot to unfreeze ur accounts.  THEY WANT US ALL VA XX  d  .  Do you know why they want us all vaxxed ? I thjnk i do,demonsEYEsee,21,5,6
2022-02-18 23:17:09+00:00,1494813265108803585,"@LivePDDave1 He could have fallen in a booster shot, anything is possible…",basboon007,6,0,0
2022-02-18 23:16:39+00:00,1494813139510169602,#trumpisguilty https://t.co/kzTEkwwZ3B,JudithW4,0,0,0
2022-02-18 23:16:37+00:00,1494813133197783050,"@mhdksafa If my doctor recommends it, yes. I updated my DTAP this fall and do a flu shot every year, which is basically a booster too.",RizzoCampbell,1,0,0
2022-02-18 23:16:25+00:00,1494813080764641281,"@jfmezei @CandiceBergenMP Masks are going on 2 years, Vaccines 1 and we are already on our 3rd shots. It’s time to try something else or live with it. Remember, Trump was promoting the boosters a couple of months ago. Who would you say if Trump grabbed the same power and arrested all these people.",kuntkyle,6,0,2
2022-02-18 23:16:23+00:00,1494813073604939778,"Annual Covid vaccine shot? FU JB

Undercover investigation https://t.co/2ADG2jTgqX via @YouTube",RichNVegas4,2,0,0
2022-02-18 23:16:19+00:00,1494813057142382592,"Will people change their minds if an HIV vaccine mandate came in to effect? Couldn't travel, work, shop, see sportsball games unless you had repeated MRNA shots of HIV?",goingoutstrong,1,0,0
2022-02-18 23:15:43+00:00,1494812903530110976,"It’s so pathetic to see a small group of people who use conspiracies not to get the vaccine as they display flags, sing the national anthem and yell freedom.. declaring that  are they are patriots... while those who have taken the shot.. about 90 percent of us.. are not.. oh yes",Starr4510,4,2,0
2022-02-18 23:15:37+00:00,1494812877865242627,"Jackson died from his wounds eight days later. There was outrag b/c no case was opened against James Bonard Fowler, the AL trooper who shot Jackson. Fowler acknowledged shooting Jackson at close range in an affidavit the night of the shooting +told his story publicly in 2005. https://t.co/VwFpdPhjEq",JamesMWilliam18,30,11,2
2022-02-18 23:15:22+00:00,1494812815365922826,@JustinTrudeau actually got vitamins shot into his arm. Not the vaccine. WAKE UP PEOPLE. STOP FILING YOUR TAXES IMMEDIATELY. This evil tyrant can't take everybody down.,pig_roaster,0,0,0
2022-02-18 23:15:02+00:00,1494812732146606080,"We are hosting one more on-campus booster clinic before the CSU's requirement deadline (Feb 28)! If you have not yet received your booster shot, drop by the BMU next Friday, February 25, from 10 a.m. to 5 p.m. No appointments necessary, please bring your vaccine card. https://t.co/xA1lvd0F5r",ChicoState,5,1,0
2022-02-18 23:14:57+00:00,1494812714169999362,"COVID-19 VACCINE COVERAGE IN TEXAS
🔹58.84% of all Texans are fully vaccinated (+0.29% in past week)
🔹69.48% have had at least one dose (+0.30%)
🔹21.18% have had a booster shot (+0.34%)
🔹42,223,729 total doses administered (+260,522)

@KXAN_News https://t.co/NYDkFRtrkH",cadamsKXAN,0,0,1
2022-02-18 23:14:51+00:00,1494812684876926983,@LennoxKane007 @elleSankyPanky @PHLPublicHealth That was just a conversation. Let's not sit here and pretend like many people didn't have skeptical thoughts about the vaccine when it came out. Even Nicki herself has taken covid-19 shots. She is just saying what she was told not FACTS.,Stunnerz3,30,1,1
2022-02-18 23:14:34+00:00,1494812615930834946,booster shot today weee,stressedcheol,0,0,0
2022-02-18 23:14:31+00:00,1494812603398381576,"@mhdksafa Yes, I’m getting booster shots.",debsmojo,0,0,0
2022-02-18 23:14:26+00:00,1494812580317179906,"@aaronarnwine @hollandcourtney They don’t. Any shot you need 4/5 of in a single year, dont work. They’re not vaccines. They’re experimental. They’re extremely harmful and deadly. No safety data. Any efficacy that WAS there turns negative after 3 months...",Nick_Chase18,0,0,0
2022-02-18 23:14:17+00:00,1494812545835806720,"@rebelprinces290 Depends, do flu shots make more profit or covid vaccine?",ThePrimaryClone,1,0,1
2022-02-18 23:13:58+00:00,1494812465791705090,@juliusp94816615 @BabyTunechix_ @PHLPublicHealth That was just a conversation. Let's not sit here and pretend like many people didn't have skeptical thoughts about the vaccine when it came out. Even Nicki herself has taken covid-19 shots. She is just saying what she was told not FACTS.,Stunnerz3,1,0,1
2022-02-18 23:13:52+00:00,1494812439858143234,"@glennkirschner2 @johnfeal2 @ozthegoatguy @DrFakeJillBide1 @fake_biden @BrandonWest01 WELL, IT'S (SHOULD BE) ""LOCKED UP"" FRIDAY NIGHT IN AMERICA.. 'PLEASE GET YOUR SHOTS AND BOOSTER SO WE CAN GET OUT OF THIS, AND WEAR A DAMN MASK!' https://t.co/o34ajuSl0S",caodeaguamom,4,2,1
2022-02-18 23:13:48+00:00,1494812422456193031,#trumpisguilty https://t.co/ZSgi8iYGN0,JudithW4,0,0,0
2022-02-18 23:13:02+00:00,1494812229249630209,"@HC_Richardson When Ponzi had his famous, ""I could shoot someone on 5th Avenue"" moment, the left recoiled in horror. But the statement was made in response to the idea that half the country DESPISED the Clintons.  That is where that sentiment came from. The Left simply couldn't see that.",jdwhite1,1,0,0
2022-02-18 23:12:51+00:00,1494812183477342210,@CatWiley4 @mhdksafa Current protocols for polio is 4 shots before kindergarten. And polio is not even endemic in the U.S. But it could reappear with visitors to/from areas that resist vaccines - rural areas in Afghanistan and Pakistan.,LCain64103138,2,0,0
2022-02-18 23:12:32+00:00,1494812104980840451,"I’m vaccinated but I’m also realistic. As a kid I got the vaccines for polio etc. The thing is, I got it once and called it a day. They are saying we might need another booster soon. I’m out. It’s clearly helping but not fixing. Let them find the cure before we get 1,000 shots. https://t.co/2f5tvgVUNf",Anenigmadream,0,0,0
2022-02-18 23:12:21+00:00,1494812059275517954,"@Oleander209 Thanks: My wife has fully recovered and flew to LA last night to see her kids and get the booster. Sadly, I am still dealing with severe headaches, great fatigue, and considerable mental fog. I still feel fortunate that my year old 2 vaccine shots protected my lungs and breathing",arenella1,1,0,1
2022-02-18 23:12:15+00:00,1494812034269007872,"@TruthStorm02 @thehill @CleisthenesOf Rare myocarditis in young boys.
Most vaccines will have side effects with few people.
I took a long questionnaire before my shots
to see if I even qualified to get the shot.",bobsopinions,0,0,1
2022-02-18 23:12:01+00:00,1494811975414849537,"@sarahussein Also wondering how this testing out will work. Someone comes to your home? Can't do it yourself, because of accuracy.",Bunny_Godfather,2,0,1
2022-02-18 23:12:01+00:00,1494811973804040192,#trumpisguilty https://t.co/yNdPDzgaTm,JudithW4,0,0,0
2022-02-18 23:11:53+00:00,1494811941529071617,聴く講談社 現代新書「性と宗教」 https://t.co/pOYZ5Xniy7,riverstn7,1,0,0
2022-02-18 23:11:30+00:00,1494811843436634113,#trumpisguilty https://t.co/UVYBgWuDUI,JudithW4,0,0,0
2022-02-18 23:11:20+00:00,1494811802667925507,Its now 3 days until I am supposed to be eligible for my booster shot.  Still haven't received my invite to book an appointment @adriandix @BrendaBaileyBC .  Why am I not able to book an appointment the day I become eligible? Why am I being forced to wait for an invite?,MrsSteak,0,0,0
2022-02-18 23:11:03+00:00,1494811730328829955,"Thanks for the nice comments Aleksandra.
My Mom is doing much better thanks, since being home from the hospital, I also came down with COVID myself but that was over a month ago. Since then I received my third vaccination the booster shot. https://t.co/mXlOMHbRh3",LanceCBird1,2,0,1
2022-02-18 23:11:03+00:00,1494811728932052992,"@caodeaguamom @RydeorDye_ @SassyIsMe1961 @Bill_Maxwell_ @SicilianSapien1 @AlexandraHemmin @MonkeyC51697519 @alamonative @adriabree33 @Fishengal11 WELL, IT'S (SHOULD BE) ""LOCKED UP"" FRIDAY NIGHT IN AMERICA! 'PLEASE GET YOUR SHOTS AND BOOSTER SO WE CAN GET OUT OF THIS!' https://t.co/SSW9NpirH6",caodeaguamom,18,7,0
2022-02-18 23:10:59+00:00,1494811714872909825,"12 other people were also beaten and brutalized, including Jackson's 84 year-old-grandfather who participated in the march. King visited Jackson at the Good Samaritan Hospital in Selma four days after he was shot. Jackson was conscious, and King recalled his words. https://t.co/4rbBzrLtq5",JamesMWilliam18,39,13,1
2022-02-18 23:10:36+00:00,1494811616721915905,#Trumpisguilty https://t.co/gYFS6Oet9W,JudithW4,1,0,0
2022-02-18 23:09:48+00:00,1494811414703263749,@ibxtoycat hmm die today or potentially die from a seizer thanks to the booster shot? 🤔🤔🤔 (2 of my friends got boosters and one have a very bad seizer and the other one is in the hospital from seizer like symptoms less then a few days after the booster) Hmmm,dark_dest,0,0,0
2022-02-18 23:09:42+00:00,1494811392318193668,"@cosminDZS Preparing for the rubber bullets and bean bag shots.
Kind of like a vaccine prepares your body for a virus.",iamdwayne,1,0,0
2022-02-18 23:09:36+00:00,1494811364996567040,#trumpisguilty https://t.co/ZJwYaXLt2F,JudithW4,1,0,0
2022-02-18 23:09:18+00:00,1494811291063488512,My brain says getting a vaccination shot is scary. I used to donate plasma and they put a freaking javelin in your arm when they do that! That tiny hair thin vaccine needle is nothing compared to that telephone pole in your arm,seducinthevoid,2,0,0
2022-02-18 23:09:06+00:00,1494811237976322048,My booster shot really handled me for the better part of today. I would be the one to get it on my way to a trip,TorianAlice,0,0,0
2022-02-18 23:08:54+00:00,1494811189364371460,i don't want to miss today's stream but the booster shot got me so sleepy 😩,F4IRYJODI,3,0,0
2022-02-18 23:08:43+00:00,1494811141775704066,"Troopers followed the protesters inside and began beating people. Seeing a trooper beating his mother, Jackson went to save her and shoved the trooper away. The trooper shot Jackson twice in the stomach. Troopers chased him outside and continued to beat him until he collapsed.",JamesMWilliam18,34,5,1
2022-02-18 23:08:33+00:00,1494811100273160195,#trumpisguilty https://t.co/Swwfxt6rlB,JudithW4,0,0,0
2022-02-18 23:08:23+00:00,1494811059919765514,@nathaliejacoby1 I have had nothing but bad experiences at Walgreens I was 5 minutes late for a covid booster shot they sent me to the wrong store they denied me I went to CVS boom got my booster.,Volzman711,0,0,0
2022-02-18 23:07:56+00:00,1494810944467312642,the booster shot has made my appetite so small if it does this tomorrow ill be so upset bc its the first time my sister is here since starting recov and the food on these days always stressed me out but now i cant even attempt to eat shit bc IM SO FULL OVER NOTHING,irlstargirI,0,0,0
2022-02-18 23:07:46+00:00,1494810903874875399,"@truckerjoe51 @dalter Well, it might depend on how you feel about the vaccines ability to stop transmission, how much you trust your shots, and your personal risk situation.  I kinda think at this point if you are that much at risk, you maybe shouldn't be around strangers vaxed or unvaxed?",JoeShedler,1,0,2
2022-02-18 23:06:34+00:00,1494810601264062465,"It appears Trudeau has a massive financial reason to ensure vaccinations are forced onto Canadians.

If the govenerment eases COVID-19 restrictions and citizens fail to continue receive booster shots, Canada would lose a massive amount of money
https://t.co/cxiSPbcExj",carrnut,0,0,0
2022-02-18 23:06:16+00:00,1494810527016570884,Just got my second booster shot and now heading out of town 😷✌️,Halcyon_Alkimos,1,0,0
2022-02-18 23:06:05+00:00,1494810482649145345,Very much this especially since I got my booster shot today and decided to do a bunch of walking for fun. https://t.co/ozbUAjQkEP,GayNerd53,2,0,0
2022-02-18 23:06:03+00:00,1494810470926147586,@Beth17459893 * booster* shots,drawone1,0,0,0
2022-02-18 23:05:43+00:00,1494810388331786242,RT to let all the normies see that everyone is now vaccinated &amp; no  more shots are needed. https://t.co/RwNTkCKOA5,clif_high,523,400,20
2022-02-18 23:05:40+00:00,1494810375241576453,"On the night Jackson was shot, he marched with his sister, mother, 82-year-old grandfather, and other protesters from Zion United Methodist Church, where King’s colleague C. T. Vivian had just spoken, toward the city jail where James Orange had been imprisoned earlier that day.",JamesMWilliam18,46,6,1
2022-02-18 23:05:36+00:00,1494810358422421512,"me: *gets CoVID* 
me: *gets my booster shot literally a week after I tested positive for CoVID* double immunity, bitches.",cardioasscular,1,0,0
2022-02-18 23:05:22+00:00,1494810299471388672,"@mllemarguerite 2x AZ, booster Moderna. No side effects whatsoever, a little sore arm, but I get that from my annual flu shot anyways…",marceldehetre,0,0,0
2022-02-18 23:05:16+00:00,1494810273529856000,複数紙読むなんてムリ。一紙選ぶなら読売か日経あたりがバランスが取れてる感じじゃないかな🙄,riverstn7,1,0,0
2022-02-18 23:05:14+00:00,1494810264851857409,this booster shot is taking me OUT,binniedere,1,0,1
2022-02-18 23:05:10+00:00,1494810248674086912,The FDA delayed its review of Pfizer’s Covid-19 shot in kids under 5 after some vaccinated subjects were infected following the emergence of Omicron https://t.co/5AkgAoTk6n via @WSJ,LuzanoB,0,0,0
2022-02-18 23:05:03+00:00,1494810219066630149,@bstoper2318 @cavs All events require you to be fully vaccinated (at least 14 days after your second shot) or showing proof of a negative COVID test. #RMFHAssist,RMFHAssist,0,0,0
2022-02-18 23:04:29+00:00,1494810079899844608,"For incoming dms, tonight na ako sasagot. Bawi lang ako sleep super tamlay ko lang from the booster shot &amp; 3 hours sleep since may work. ㅠㅠ oki ty night night",02ZCARD,0,0,0
2022-02-18 23:04:18+00:00,1494810033808314368,"@RosalindaDCast1 @KiraCook @UROCKlive1 @USGS Am wondering about the same thing.

Shooting game is common in my Rural County. Previous owner of my home put out salt lick for deer - then shot them.

Did they give lead poisoning to their kids???

(I sold their freezer left in garage)",CrayKain,3,1,0
2022-02-18 23:04:14+00:00,1494810013281439744,"There's nothing (Free) about freezing people's Bank Account's...Including #Cryptocurrency

&amp; There's nothing (Safe) about #Mandating Experimental #Vaccines &amp; Endless amounts of (Booster Shots) ....#Scamdemic ..#TechnoFascism https://t.co/DvOC8TkfhF",heru41,1,0,1
2022-02-18 23:04:06+00:00,1494809982071541760,"@GBblogssports @dbyrd000 @panchotwana @SarahRavensdal2 @JackPosobiec Lol!Do you hear yourself? 
So if I say no to yearly flu shots I should be fired from work? If this is justified in your mind I have nothing else to say! 
Saying no to vaccines-autonomy- shouldn’t have such consequences! 
It’s unconstitutional(I literally can’t break it more down)",elishelii,0,0,2
2022-02-18 23:04:01+00:00,1494809961607561217,@CharterJuanita I had chest pain after the first shot and it got worse after the second shot.  Not gonna try for the booster!,blabbe2,1,0,0
2022-02-18 23:03:46+00:00,1494809896507752449,@kls_73 @jkenney I know you like the vaccine mandate. Here are the data you might need  to know before having your booster shot. https://t.co/tGLLbWXotl,DyHumai,0,0,0
2022-02-18 23:02:58+00:00,1494809696456241153,"Got my booster shot today. I wonder what sort of super powers I’ll get, maybe tentacles 🦑 🐙",GoodVibezAllDay,3,0,0
2022-02-18 23:02:48+00:00,1494809654022582277,@mhdksafa I got the 2 shots plus the booster ended up in the hospital for 8 days after the booster with severe migraine. It was pure hell for 8 days.,leec012472,0,0,0
2022-02-18 23:02:31+00:00,1494809583705018371,"Nyal got BOOSTED‼️ TY @VaxHuntersCan We got an appt nearby in just 1 day. 💉👏🏾😷⁣
⁣
He’s proud to be 1st among peers to get a 3rd shot, to better protect himself, friends, &amp; especially his grandparents. He also got his 3rd ice cream cone. 😆🍦⁣

#boosted #staysafe #vaccinated https://t.co/fEz46ZIvOH",raehanbobby,22,3,5
2022-02-18 23:02:20+00:00,1494809538570362880,"大きな災害の際に、新聞を信頼してはならない理由を明かそう - 佐々木俊尚 
https://t.co/xyOXSLXiJ3
#Voicy",riverstn7,0,0,1
2022-02-18 23:02:16+00:00,1494809519507001347,"Trump-backed Arizona candidate called COVID-19 vaccine 'crime against humanity': report https://t.co/2Pz0k1UIsT via @Yahoo Another Trump nutcase. Those vaccines are free, safe, and necessary for you to have peace of mind about your health during the pandemic. Trump took the shot!",HoltMarcia4511,0,0,0
2022-02-18 23:01:55+00:00,1494809430650667012,.@NBA send those boys a private jet come on now 🛩 @ScottBarnes561 @PreciousAchiuwa #WeTheNorth https://t.co/Rfr9u4spgF,The_Khalif,0,0,0
2022-02-18 23:01:36+00:00,1494809351869112322,"@CNYCentral Stop enforcing everyone to get the vaccine when they clearly don't want it yet. It shouldn't be a ""requirement"" to get the flu shot isn't a ""requirement,"" so why can't this shot be the same. Oh wait, that's right because the government wants to be controlling.",b86547f5aaba444,0,0,0
2022-02-18 23:01:28+00:00,1494809318868275200,"Just got booster shot in a facility that gives off heavy zombie-apocalypse vibes, especially with the edm chase music the speakers are blasting",samwise1548,1,0,1
2022-02-18 23:01:21+00:00,1494809290967859201,"There's still three more hours to get your vaccine, booster or flu shot today. TODAY, TODAY, TODAY. Your ticket buys your whole seat but you'll only need the edge! JK, there are no tickets. Just come see us. https://t.co/ks6Z2ef0uA",WOUnews,1,1,0
2022-02-18 23:00:30+00:00,1494809075531587588,"New York State won't require healthcare workers to receive a coronavirus booster shot. The mandate was supposed to go into effect Monday, February 21st, but the state health department is concerned it could cause staffing shortages. https://t.co/KJG25RNMG5",WSYRNews,0,0,0
2022-02-18 23:00:06+00:00,1494808976390819846,"Are you ready to secure your shot? The SC Disability Vaccine Access Network wants to help. Call our hotline, anytime, to receive helpful information on how to get your COVID-19 vaccine. 📞 Call 1-800-787-6046 or visit https://t.co/jLlFeDXWuN. https://t.co/xsyAqhkcof",SCDDCouncil,1,0,0
2022-02-18 22:59:54+00:00,1494808923991207939,these booster shot fatigue has been beating my ass all WEEK…..,jeonghives,9,0,1
2022-02-18 22:59:37+00:00,1494808855389241345,"@dats_right_ie @MetroUK @NiallOfficial @British_Airways @RaquiWrites are you serious? Most the people in hospital from Covid are VAXXED. Omicron is just a cold. So if he got 'extremely ill' after having the shot, it is BECAUSE of the shot.",NetraHalperin,4,0,6
2022-02-18 22:59:23+00:00,1494808794592911364,"Clerk Shot Patron Who Refused to Wear Mask Then Killed Self

https://t.co/njdHVxsu7f 

This seems to be a negative side effect of the vaccine/mandates imo!",JohnGod0007,0,0,0
2022-02-18 22:59:18+00:00,1494808774430785536,ang sakit ng booster shot 😅,itsEliot27,1,0,0
2022-02-18 22:58:52+00:00,1494808664300994565,"I got my booster shot today and the nurse tells the shot was developed for the Delta variant, but they are hoping it will work for Omicron. Somehow, it doesn't give me a warm, fuzzy feeling. #COVID19",das709,1,0,0
2022-02-18 22:58:26+00:00,1494808555458867206,"@ChristianeHead2 @jordanbpeterson He wants to implement compulsory vaccination, with at least 3 vaccine shots.",danielRndmNmbrs,0,0,0
2022-02-18 22:58:26+00:00,1494808554905104384,"Okay, nevermind the booster shot is only for 18 years old and over... Guess I wont get it then 😐",kaowomi,0,0,0
2022-02-18 22:58:19+00:00,1494808526820036608,@Red56394928 Very good! ^^ about to go get my booster shot!,_kastrology_,1,0,1
2022-02-18 22:58:00+00:00,1494808445106540548,When do we start talking about second booster shots?,SirSQL,3,0,1
2022-02-18 22:57:41+00:00,1494808365351899137,The booster shot has won this round 😵‍💫,fmlmelissa,0,0,0
2022-02-18 22:56:30+00:00,1494808069850738701,@silenceonthelam @Megahurts2 I don’t believe in forcing shots. But I also don’t believe in spreading disinformation that the vaccine is inherently flawed or ineffective because it’s non-sterilizing. Just to set the record straight!,Emma12438,0,0,0
2022-02-18 22:56:23+00:00,1494808041237139463,"New York State won't require healthcare workers to receive a coronavirus booster shot. The mandate was supposed to go into effect Monday, February 21st, but the state health department is concerned it could cause staffing shortages. https://t.co/9tQxNrxMc9",b1047country,0,0,0
2022-02-18 22:56:23+00:00,1494808041174278148,"New York State won't require healthcare workers to receive a coronavirus booster shot. The mandate was supposed to go into effect Monday, February 21st, but the state health department is concerned it could cause staffing shortages. https://t.co/E07Xo1sIOl",Y94Syracuse,0,0,0
2022-02-18 22:56:23+00:00,1494808041157451776,"New York State won't require healthcare workers to receive a coronavirus booster shot. The mandate was supposed to go into effect Monday, February 21st, but the state health department is concerned it could cause staffing shortages. https://t.co/5Gx8ITYwfb",hot1079syracuse,0,1,0
2022-02-18 22:56:17+00:00,1494808012900470789,"""With Covid cases plummeting from all-time highs, experts have increasingly questioned whether vaccines will be a sustainable revenue stream in the years to come,  a study released Friday by the CDCshowed Moderna and Pfizer booster shots lost effectiveness after about four months",MaraFlorida,1,1,0
2022-02-18 22:56:05+00:00,1494807965043507206,#trumpisguilty https://t.co/cVvvjJtv99,JudithW4,0,0,0
2022-02-18 22:55:42+00:00,1494807868926832647,"@PhysicsBoyt @DiB164 @AnaCabrera Saved $30?  It’s $19 for the vaccine but of course, your broke ass has no problem make me pay for it with my taxes.  The flu shot costs money and we still have tamiflu.  I don’t think you are making the point you think you are",Jxn2333,0,0,2
2022-02-18 22:55:36+00:00,1494807844306231296,"@notcapnamerica @georgiapeach331 He probably doesn’t even realize that a rabies shot is a vaccine. I’m guessing he has also gotten a tetanus shot. 

These antivaxxers aren’t the sharpest tools in the shed. When they  claim that their kids/pets have never gotten any vaccines, they’re either lying or stupid.",CorneliusMary,5,1,0
2022-02-18 22:55:30+00:00,1494807815357009922,@thatsmygirlAtl Nikki I just love that name that media voice which I've never seen the likes of on Twitter was truly sickening. Listen to this CVS is the second biggest retailer in the country after Walmart they offered the covid vaccine and then the booster then added the flu shot and then,BercuttDavid,1,0,1
2022-02-18 22:55:22+00:00,1494807784533237769,"“The adult group least likely to be vaccinated isn’t defined by politics; it’s age. 

Young adults, ages 20 to 35, are less likely than oldsters to get shots to ward off severe coronavirus.” https://t.co/fJzUvX0EwQ",torrHL,0,0,0
2022-02-18 22:55:01+00:00,1494807696595374080,"As of February 17, 2022, a total of 134,328 of Guam’s eligible population is fully vaccinated. 5,092 residents 5 – 11 years old have completed their two-dose series. A total of 53,965 booster shots have been administered to eligible residents since September 29, 2021. https://t.co/oR32lIJr8e",GuamRecovery,0,0,0
2022-02-18 22:54:56+00:00,1494807675862978562,"@NotAlgerHiss Vaccines take 5-10 years to make sure they are safe and effective, that’s why I didn’t trust ‘operation warp speed death shot’.  As for everything else, masks/ lockdowns, everyone around me was A-ok with it.  They didn’t want to listen to reason.",Nunyabuziness91,13,0,1
2022-02-18 22:54:27+00:00,1494807552391061504,"meaning that the vaccine for the last flu strain isn’t going to work against the new strain because the antigens and antibodies do not match. Seriously… learn what SYNONYMS are and learn what MUTATIONS are. A shot is a vaccine, a vaccine is a shot, a jab is a shot, etc.",j_ssiiccaa,0,0,0
2022-02-18 22:53:29+00:00,1494807307795927040,"kahapon, nasa upd kami for booster shot. after non, bumili kaming ice cream sa 7/11. may mga batang namamalimos. attitude. sabi ko hampas lupa din kami so anong ibibigay namin. taena nag-attitude x2x2x2x2x2 😀",schnitzelbagel,0,0,0
2022-02-18 22:53:26+00:00,1494807297717067776,"@HilgerAlexander @Karl_Lauterbach Danke für den Trigger-Post! 🙏🏻
Hilft bei der Bubble-Hygiene ungemein.
Wer mit Karl L. ein Problem hat, auf dessen Äußerungen muß ich verzichten.
Mute oder Block.",michaelzachrau,3,0,0
2022-02-18 22:53:06+00:00,1494807215131222022,@412ricefarmer The people in the comments who genuinely think this logic makes sense... holy... ok.,chermitup,0,0,0
2022-02-18 22:53:01+00:00,1494807193828405258,"Lmao they’ve got some educating to do. It’s basic biology… BASIC biology. The reason some shots/vaccines/jabs (mean the same thing, they’re synonyms) are taken once a year is because of a thing called MUTATIONS. If a virus mutates, the antigens are going to change- https://t.co/BcuI5i2UWW",j_ssiiccaa,2,0,2
2022-02-18 22:52:29+00:00,1494807058490744835,"#OnThisDay February 18, 1965 Jimmie Lee Jackson, a 26-year-old Black man, was shot by a white police officer after police attacked a peaceful civil rights protest in Marion, AL. He died 8 days later.

Don't know about Jimmie Lee Jackson? #GladYouAsked https://t.co/pikJoH2JGB",JamesMWilliam18,207,126,7
2022-02-18 22:51:36+00:00,1494806837228670981,"I WENT TO GET THE BOOSTER SHOT ON DECEMBER 12/2021
INSTEAD I WAS GIVEN MEDICATION IN A VERY THIN NEEDLE WITH RED LETTERS WRITTEN ALL OVER THE NEEDLE 
THE MOMENT THE PERSON CAME TO ME WITH THE NEEDLE I LOOKED AT HER SHE HELD THE NEEDLE A LITTLE WAY  BEHIND HER SHOULDER .",GloriaMattis11,0,0,0
2022-02-18 22:51:18+00:00,1494806761517510656,70% need to get booster shots https://t.co/et1X0fUrvc,MyMedicalRsrc,1,0,0
2022-02-18 22:51:06+00:00,1494806711147933697,"Booster Covid Shot done 2day!

#threeisthemagicnumber 
#delasoul @ Shoppers Drug Mart https://t.co/yo0UkEg9kA",account_ant,0,0,0
2022-02-18 22:50:47+00:00,1494806631275810819,"43% of 146K nursing home staffers in NY have a booster shot, according to @AP analysis of latest state data
(Rates lower in: Jefferson, Brooklyn, Finger Lakes)

54% of 514K hospital staff have booster shots
(Rates lower in: Rockland, Putnam, Schuyler)

https://t.co/GEuiPZDrxe",ReporterMarina,0,1,0
2022-02-18 22:50:02+00:00,1494806440464236545,Booster shots are available for people ages 12 and older that completed their Pfizer or Moderna vaccine series at least 5 months ago or received their Johnson &amp; Johnson vaccine at least 2 months ago. Learn more: https://t.co/NjPQUb3RJq https://t.co/UJgQiOWQ4j,lutzpharmacy,0,0,0
2022-02-18 22:50:00+00:00,1494806432021053440,Livzon’s COVID-19 vaccine as a booster shot shows efficacy against omicron variant https://t.co/jRaH5woTxL,BioWorld,1,0,0
2022-02-18 22:49:32+00:00,1494806316694454275,"@tanyajain2709 NOPE, variants ongoing. Need long term annual shot and need pediatric shot. Only pediatric EUA vaccine in play. Pfizer pulled out of kid EUA. https://t.co/y7M1hG82Uv",grady30438708,2,0,0
2022-02-18 22:49:28+00:00,1494806298092883968,"@xxx #マイあさ
お疲れ様でした👋
よい土曜日を❗️",riverstn7,12,0,0
2022-02-18 22:49:06+00:00,1494806207802052617,"@J_Bell25 @tomaszek @iliketeslas @elonmusk Being vaccinated does not mean you are for the mandates. I’m for the flu shot I’ve gotten the flu shot, I’d get this shot not while it’s mandated, I’m not for mandating it.",TheHoboBaptist,1,0,2
2022-02-18 22:49:01+00:00,1494806185442119680,@5whoopdiedoo Only unethical when the vaccine was approved but not before? I was ethical then? Ethics? Do you know what autonomy means…don’t look it up…take a shot at it on the fly.,FNPforhealth,0,0,0
2022-02-18 22:48:42+00:00,1494806107738439680,Am feeling very boosted today after receiving my booster shot. Will it improve my Apex/Overwatch abilities today? :&gt;,keeraphic,5,0,0
2022-02-18 22:48:40+00:00,1494806098662014976,"'No information about booster shots': ICE continues to fail to protect against virus, senators say https://t.co/98dH8Emadm",gstuedler,0,0,0
2022-02-18 22:48:20+00:00,1494806014536912899,"Try getting rid of ""vaccine"" mandates. Shouldn't they expire just like the effectiveness of the shots? 
@NYCMayor",domasm7,0,0,0
2022-02-18 22:47:35+00:00,1494805824438685698,@Ry77712 I got a booster shot.,reilacs,0,0,1
2022-02-18 22:47:22+00:00,1494805769232867329,"@fnaust @NOLOSOP @TennisPuneet You're completely misguided. Novak has considered medical advice, same as for any person in Australia. Until very recently, these vaccines were considered a risk for younger population, and the advice was not to take them. Best advice for Novak was possibly not to take a shot",GiveUpMrAu,1,0,2
