Datetime,Location,Text,Like Count
2020-03-12 20:51:12+00:00,"Midtown, KCMO",Very thankful for @QuintonLucasKC to make the difficult but right call to declare a state of emergency for #Covid_19. It is clear the US is past the point of containment and that local governments are left to handle the pandemic on our own. More here: https://t.co/XFXDNyggYY,37
2020-03-12 20:43:01+00:00,,Y’all my got damn Google Assistant called in.  #Covid_19,0
2020-03-12 20:22:11+00:00,"Charlotte, NC",Kind of bummed @Baylor didn’t ask me to be on their COVID-19 Task Force. I’d make sweet Task Force shirts.,12
2020-03-12 20:18:57+00:00,"Kansas City, MO",Wow #Covid_19 https://t.co/IsoueTJZ7z,1
2020-03-12 19:59:34+00:00,"Kansas City, MO",Planet Comicon officially postponed #Covid_19 #CoronavirusPandemic https://t.co/c3Y47iBaq2,3
2020-03-12 19:57:43+00:00,PHL/KC,Is it weird I signed up for the COVID-19 Nixle alerts but haven’t received anything re: @kcmo SoE?,2
2020-03-12 19:56:58+00:00,"Kansas City, MO",I’m gonna text my apartment complex a pic of my airport badge... i wonder if they’ll waive my rent for a month 🥴  #Covid_19 #Coronavirus,0
2020-03-12 19:48:34+00:00,"Prairie Village, KS","We have decided to postpone tomorrow’s Coffee With A Cop event @Starbucks, co-sponsored with the Johnson County, KS Sheriff's Office.  We are doing our part to limit the public’s exposure due to circumstances surrounding the COVID-19 virus.

#CoffeeWithaCop @JOCOSHERIFF",13
2020-03-12 19:39:38+00:00,"Clay County, Missouri","Captain @WillAkin_ is speaking at the Public Administrator regional training this afternoon.

Discussing personal safety, situational awareness, and COVID-19.  

#BeAware #BePrepared #Mindset #Training https://t.co/RqQWJszRq5",11
2020-03-12 19:16:10+00:00,,"In the interest and concern for the safety of our community of supporters and cancer survivors, HNC Living Foundation is postponing MASKS for AID due to the COVID-19 pandemic. We have rescheduled MASKS for AID… https://t.co/XdTj2lKngT",0
2020-03-12 18:59:15+00:00,"Overland Park, KS","Precursor to extending spring break to facilitate social distancing? #Covid_19 
https://t.co/wyAZp6pGSh",0
2020-03-12 18:38:04+00:00,"Kansas City, Mo.","PROTIP: After you read this tweet, log off Twitter for a few hours. Your mental health needs it.  I cover the news, but, I’ve found I’ve personally needed to do this to calmly digest info.  Spacing out the time you receive updates is OK.  #Covid_19 @kmbc",223
2020-03-12 18:32:54+00:00,NY/KC,A spouse of someone at Reebok Corporate where my sister works is being tested for COVID-19. My parents aren’t letting her come home from Boston this weekend if that person rests positive.,0
2020-03-12 18:24:21+00:00,"Kansas City, Missouri",Our streetcars have a new addition on board. Every #kcstreetcar vehicle is now equipped with hand sanitizer dispensers. Read more about what the #kcstreetcar team is doing to keep passengers &amp; staff safe. https://t.co/TN06ceEHWZ #coronavirus #COVID19 https://t.co/M3xoQzkWXx,99
2020-03-12 18:20:59+00:00,"Lawrence, KS","We need this more than ever now

#WashYourHands #Covid_19 #CoronavirusPandemic #coronavirus #COVID19 #solutions #TheFarSide https://t.co/juR54FQK4h",0
2020-03-12 18:09:36+00:00,Spin City,What’s COVID-19’s favorite song?? https://t.co/ziwJGrmyaw,0
2020-03-12 17:48:28+00:00,,"Five years from now, little Corona Smith and Covid Jones will be starting kindergarten. #Rona #coronavirus #Covid_19 #SocialDistancing",41
2020-03-12 17:40:02+00:00,KCMO,COVID 19 sounds like a bad Tom Clancy game.,12
2020-03-12 17:35:27+00:00,"Atchison, KS","As many other colleges are taking precautions for COVID-19, Benedictine will add an additional week to spring break and allow healthy students the opportunity to return to campus if they choose on March 22. All classes will be held online the following day. https://t.co/FJ1dq4ncht",13
2020-03-12 17:18:26+00:00,,News conference announcing a State of Emergency in @KCMO to prevent spread of COVID-19. #CoronavirusPandemic #CoronaVirusUpdate #conronavirus #COVID19 #Covid_19 #COVID19US https://t.co/TUtTIeYlnx,0
2020-03-12 16:42:21+00:00,United States,"Just in case you’re wondering why the markets are tanking, @realDonaldTrump can’t tell the truth to the American people so his Administration has to clean up what he says. He’s a liar and American lives are in danger. #coronavirus #COVID19 https://t.co/vOeIWcJYEP",1
2020-03-12 16:30:40+00:00,United States,@realDonaldTrump should just walk away and let @HillaryClinton take over before this gets much worse. This is embarrassing for him. #coronavirus #COVID19,0
2020-03-12 16:30:08+00:00,"Kansas City, MO",Kc Health Director Rex Archer sets  a display for a 11:45 news conference on a COVID-19 state of emergency in KC will be live streamed on https://t.co/HyWKArlc9a. #KMBC https://t.co/ISV8tB2PeG,0
2020-03-12 16:26:28+00:00,"Cross Lanes, West Virginia",Bowlsby: No Big 12 players or staff or employees have tested positive for COVID-19,6
2020-03-12 16:20:39+00:00,"Flyover Country, USA","Since we are learning Covid 19 is a contact transmission virus, according to the docs, this is right. 
Ping @LauraWalkerKC https://t.co/dMdHqPXokk",0
2020-03-12 16:16:16+00:00,KC,"Imagine how drunk America is going to be this weekend. No sports, COVID-19 apocalypse on TV, and locked in either a local bar or their home",1
2020-03-12 16:10:49+00:00,"Shawnee, KS","@WataStrangeLife Fox News and Trump are the problem down playing covid-19.  Not me.  I took it serious. Dow headed to 18,000 like I said.",0
2020-03-12 16:06:09+00:00,"Kansas City, MO","BREAKING: Three new cases of #Covid_19 confirmed of Johnson County, Kansas.",8
2020-03-12 15:51:18+00:00,"Atlanta, GA","Mayor @QuintonLucasKC has declared a State of Emergency in KC to prevent the spread of COVID-19. The order is in place for at least 21 days. 

All events with 1,000+ people are cancelled/delayed until the order is lifted. 

Still no confirmed cases of coronavirus in KCMO. @fox4kc",0
2020-03-12 15:49:46+00:00,"Kansas City, MO","@KCMOFireDept stands ready to serve the community. Practice proper hygiene, wash your hands, social distancing, and cover your cough. Visit  for more info. https://t.co/9DkdrG2ujE For the latest on COVID-19 visit https://t.co/F70L6haRfA  #washyourhandskc https://t.co/H5ahgtIpZF https://t.co/h3qiVVWoFV",5
2020-03-12 15:43:08+00:00,"Kansas City, MO",Portion of Mayor Quinton Lucas’ statement announcing a COVID-19 “state of emergency” in KC #CoronaVirusUpdate #QuintonLucas #KMBC https://t.co/KRz73FobxR,0
2020-03-12 15:38:28+00:00,"Kansas City, MO",KC Mayor Quinton Lucas has set a midday news conference on the just announced “state of emergency” due to COVID-19 #CoronaVirusUpdate #QuintonLucas #KMBC https://t.co/VHk19zw8gy,0
2020-03-12 15:34:59+00:00,"Kansas City, MO","BREAKING: KC Mayor QuintonLucas is declaring a 21 Day “State of Emergency” in KC because of COVID-19. All events with 1,000 or more people are postponed or cancelled. DEVELOPING. #KCCOVID19emergency #KMBC https://t.co/EGAoppPBil",2
2020-03-12 15:09:51+00:00,Kansas City,Just texted with a PHD Researcher at KU Cancer Center I’ve gotten to know through our @BIGGSteps work. Asked him if COVID-19 tests will become available to the public. “Not likely in the near future.  In KS the state lab can only test 8 to 10 samples a day at current capacity.”,14
2020-03-12 14:58:57+00:00,KC,"Also I’ve learned from multiple hard hitting news agencies that I am now a “COVID-19 tough guy”.

Turn the news off and read direct from the sources, don’t let a medium put a spin on it.",0
2020-03-12 14:49:28+00:00,"Kansas City, MO","Someone on my friends list shared this image with erroneous claims about COVID-19 from “a Japanese doctor” (no name given) not cited, with IG: moneysecretZ as the author. I commented and pointed out the lack of credibility, source, etc. Friend just deleted the whole post",11
2020-03-12 14:28:06+00:00,KC,Some fool just asked House Minority Leader McCarthy why we’re giving our medical professionals the 3M masks right now and not the people sick with COVID-19 🤷🏼‍♂️,1
2020-03-12 13:56:41+00:00,kcmo,Shouldn't we a little bit weary of people making food at restaurants most touch our food with bare hands? #CoronavirusPandemic #Covid_19 #CoronaVirusUpdate #COVD19 #coronavirus #Trumpspeech #TravelBan #,0
2020-03-12 13:41:16+00:00,kcmo,Most of us didn't understand the magnitude of the #coronavirus because the #prez tried to #spin it nbd #CoronavirusPandemic #Covid_19 #COVD19 #COVID19 #coronavirus #Trumpspeech #BREAKING #,0
2020-03-12 13:19:27+00:00,Hound Lounge Around,"SOCIAL DISTANCING this AM 🤚
:
:
Gym Hound Lounge Around COVID-19 free since Inception. @ Hound Lounge Around https://t.co/fDHsr7MKsV",0
2020-03-12 12:59:06+00:00,kcmo,Why not cancel all big gatherings thats a start #CoronavirusPandemic #Covid_19 #COVID19 #coronavirus #TravelBan #lockdown #CoronaOutbreak,0
2020-03-12 12:57:21+00:00,"Kansas City, MO",#BreakingNews from @kmbc! @cityofnkc @SnakeSaturday Parade officially cancelled for this Saturday. #CoronavirusPandemic #Covid_19 https://t.co/vii0V7L6z0,1
2020-03-12 12:51:04+00:00,kcmo,Good job @Twitter for trying to keep ur #employees safe #CoronavirusPandemic #CoronaVirusUpdate #Covid_19 #COVID19 #coronavirus,0
2020-03-12 12:48:49+00:00,kcmo,Remember mr. prez It's #nobigdeal keep making America great go about ur BUSINESS #CoronavirusPandemic #CoronaVirusUpdate #Covid_19 #COVID19 #coronavirus #TravelBan #CoronaOutbreak #,0
2020-03-12 12:46:38+00:00,"Whoville, USA","Somebody may need this...

How COVID-19 spreads: 

Between people who are in close contact (within about 6 feet).

Through respiratory droplets when an infected person coughs or sneezes.

Droplets can land in the mouths/ noses of people nearby or inhaled. 

Pulled from CDC...",5
2020-03-12 12:41:42+00:00,kcmo,Alot of 💰 gonna be lost #CoronavirusPandemic thank the #Prez for tryin to sweep this under the rug... #greatdownplay #Covid_19 #COVID19 #coronavirus #TravelBan #CancelEverything #CoronavirusInSA,0
2020-03-12 11:53:58+00:00,"Merriam, KS","News orgs need to be removing pay walls on COVID-19 stories. I am the biggest supporter of paying for good journalism, but now isn’t the time for restricting information.",11
2020-03-12 11:26:18+00:00,"Kansas City, MO","In case you missed the email sent out to parents &amp; teachers yesterday, @NKCSchools is taking a pro-active approach to the possible hindrance to teaching &amp; learning from #CoronavirusPandemic #Covid_19 following #NKCSpringBreak. See statement &amp; details below ⬇️ https://t.co/vnBPyYeeYe",14
2020-03-12 11:09:03+00:00,"Kansas City, MO","BREAKING:The Kansas City St Patrick’s Day Parade, scheduled for March 17, is being cancelled because of concerns over the spread of the COVID-19 virus.  1st time in  48 years  of the KC Parade it is being cancelled #KCStPatsPararde #KCIrishParade #CoronaVirusUpdate #KMBC https://t.co/0mHv2cheZr",14
2020-03-12 10:45:19+00:00,"Kansas City, MO","Know the facts when it comes to #coronovarius    https://t.co/9DkdrG2ujE

For the latest on COVID-19 visit https://t.co/F70L6haRfA for information, guidance, and resources to help keep our communities safe and healthy. 

#COVID19 #CoronaVirusUpdate https://t.co/pTRq2u7tGr",9
2020-03-12 05:39:23+00:00,Kansas City,I sure hope @tomhanks and Rita Wilson recover quickly. Nobody should have to deal with #Covid_19.,0
2020-03-12 05:27:16+00:00,"Massachusetts, USA",Actually concerned if I will be able to find toilet paper anywhere tomorrow.... why couldn’t we have ran out of it last week?🤦🏽‍♀️ #CoronavirusPandemic #CoronaOutbreak #Covid_19,0
2020-03-12 05:09:37+00:00,Kansas City,"After tonight, how long until @NCAA cancels the whole dang thing? #CoronavirusPandemic #Covid_19 #COVID #MarchMadness",0
2020-03-12 04:46:49+00:00,"Missouri, USA",SHR # 2479 :: The Pep Talk: Peptide Protocols To Protect Against and Treat COVID-19 - https://t.co/Brr02aP2Yf via @shareaholic #helpYOUgetGAINS,0
2020-03-12 03:48:24+00:00,Kansas City,"Breaking News: The Purge has been suspended due to Covid-19 fears. 

JK, it’s still scheduled for this Friday.",5
2020-03-12 03:47:24+00:00,"Omaha, NE","Actor Tom Hanks and wife Rita, tested positive for Covid 19 https://t.co/PGbnKKbUle",5
2020-03-12 03:47:19+00:00,"Kansas City, MO",@adventuregirl @TheRightMelissa @realDonaldTrump I don't think this video shows that he thinks the COVID-19 outbreak is fake news. I think it shows him dismissing the notion that he isn't taking it seriously.,10
2020-03-12 03:40:36+00:00,"kansas city, mo","Ok that’s it. I could handle a presidential election year, Flu A and B surges, COVID-19 pandemic, work travel bans, and a shortage of jasmine rice, but THIS! This is to much, Go home 2020 - you’re drunk. https://t.co/GXzFAMSLY2",0
2020-03-12 03:39:20+00:00,Kansas City,"Basketball games without fans, isn’t that called gym class?
#NCAAB #Big12MBB #CoronavirusPandemic #Covid_19 #MarchMadness #Pandumbic #viral #thatlastonewasapun #icrackmyselfup #NCAABasketball #nofans #squeekyshoes https://t.co/M81fK8qaXf",0
2020-03-12 02:51:37+00:00,"Kansas City, MO",https://t.co/pWbI1aP9pC Interview with the director Center for Infectious Disease Research and Policy (CIDRAP) and a University of Minnesota Medical School adjunct professor. Good information on what to expect and what you can do for COVID-19.,1
2020-03-12 02:45:08+00:00,Overland Park - KS,When you realise Jack Grealish has played in front of a villa home crowd for the last time #Coronavirus #COVID19 https://t.co/9LgvwUsB9B,4
2020-03-12 02:44:23+00:00,"Kansas City, MO",A fake Facebook account is circulating that @kcpublicschools is closed tomorrow because of COVID-19 — this is NOT true! We will be open and are looking forward to seeing our kiddos in classrooms tomorrow morning!!,7
2020-03-12 02:25:32+00:00,816 ✌🏻,"Sad that it took sports to make people in the United States believe  #Covid_19 is a reality. Who am I kidding, most conservative truckers I’ve spoken to are still in denial. Maybe their wannabe king potus admitting to it will change their minds 🙄🤦🏼‍♀️",2
2020-03-12 02:09:03+00:00,Kansas City,Not gonna lie...I think @VP has tried to make this #Covid_19 situation better. But his boss undoes every inch of progress with a demented tweet or terrible address to the nation. https://t.co/DiLVuqHmcc,0
2020-03-12 01:58:13+00:00,816 ✌🏻,Can someone tell me what @potus said about cargo from Europe? I was watching but I need to clarify thx #Covid_19 #PandemicPreparedness #trucking #truckerlife,0
2020-03-12 01:51:14+00:00,"Kansas City, MO","World War III feels like so long ago, doesn’t it? 

#coronavirus #COVID19 #CoronavirusUSA",2
2020-03-12 01:03:24+00:00,"Geneva, Switzerland","Trump just called #COVID19 a ""foreign virus"" 🙄",1
2020-03-13 23:21:53+00:00,"Kansas City, MO","This is in response to growing concern and precautions surrounding COVID-19 both nationally and locally. Tomorrow’s session, Intro to CSS, has been rescheduled for April. 

https://t.co/5GTrF44LSz",1
2020-03-13 23:21:30+00:00,,"@JudyWoodruff @LarryHogan @MSNBC Judy The Masters tournament is played the second weekend of every April, not the first of April as you reported tonight. Decision to cancel speaks to a longer time line of the COVID-19 virus. Love your reporting- watch you every night- wanted to give you a head’s up in case!",0
2020-03-13 23:17:15+00:00,,@QuintonLucasKC Will the city be suspending water shutoffs like St. Louis so that we can maintain hygiene standards? #Covid_19,0
2020-03-13 22:38:10+00:00,"Kansas City, MO",Ks Senate President Susan Wagle says the State Senate will continue to meet despite COVID-19 threat #CoronaVirusUpdate  #KsLeg #SusanWagle #KMBC https://t.co/Y8IGZQxf24,3
2020-03-13 22:30:34+00:00,United States,@realDonaldTrump is a liar. Period. #CoronavirusPandemic #Covid_19 https://t.co/CoVOCxHDLV,0
2020-03-13 22:25:22+00:00,"Kansas City, Missouri","While I’m thankful to have institutions like @WUSTL (my alma mater) and @Mizzou in our state that will assist us with #Covid_19 testing, I hope @UMKC and/or other institutions will be part of this effort to ensure adequate testing in the Kansas City area and western Missouri.",101
2020-03-13 22:23:59+00:00,"Blue Springs, MO","Did Trump make you feel safe today?
#Covid_19",0
2020-03-13 22:23:51+00:00,"Dallas, TX","Missouri governor declares state of emergency, says state up to 4 cases of COVID-19 
https://t.co/cMRtRGcFuj",0
2020-03-13 22:21:04+00:00,"Kansas City, Missouri",I throughly enjoyed my bday outing to the #QueenNefertari exhibit at the @nelson_atkins! Due to #CoronavirusPandemic #Covid_19 the exhibit will be prematurely closing tonight.,2
2020-03-13 22:20:39+00:00,"Kansas City, MO",A year from now we will (hopefully) be talking about the #COVID19 in reference to the 19 lbs we all gained because of #YOLO doomsday drinking and eating. #coronavirus #QuarantineAndChill #pandemic #ChipsAndDip,5
2020-03-13 22:10:35+00:00,"Kansas City, Missouri","I appreciate the emergency declaration this afternoon by @GovParsonMO that will provide millions more to help #Covid_19 responses in Missouri’s communities. In particular, I am glad to see further testing coming to Missouri cities.",142
2020-03-13 21:38:40+00:00,"Oklahoma, USA",Do you mean to tell me that Tom is gonna live to tell about Covid-19?! GASP. https://t.co/fO22WwWrQ5,9
2020-03-13 21:30:36+00:00,"Kansas City, MO","this is my only personality trait, covid-19 can’t stop me",1
2020-03-13 21:27:14+00:00,"Kansas City, MO",@anitakumar01 Nasty Trump won’t commit to getting tested for Covid-19 &amp; he insists on shaking hands. Trump doesn’t care if he gives disease to others.  Wonder how many STD’s he spread the same way.,1
2020-03-13 21:18:19+00:00,"Kansas City, MO",Nasty Trump won’t commit to getting tested for Covid-19. Trump tells the world he doesn’t care if he gives the disease to others.  Wonder how many STD’s he spread the same way. #Trumpspeech #TrumpPressConference #Covid_19 #TrumptheWorstPresidentEVER,2
2020-03-13 20:49:13+00:00,"Independence, MO","It’s been a terrible, awful week. Here’s a picture of my dog Gizmo after her spa day. #yourewelcome #Covid_19 #stockmarketcrash https://t.co/KiMlFIx3AB",9
2020-03-13 20:23:47+00:00,Somewhere in Middle America,@GOP @realDonaldTrump It’s so amazing! Why aren’t they handing out awards to each other??? 🙄🙄🙄🙄#Covid_19 #TrumptheWorstPresidentEVER #coronavirus,1
2020-03-13 20:11:41+00:00,816 ✌🏻,"Are you kidding, Walmart boots and fines #truckers for #parking when they’re inside shopping for groceries and they’re going to open parking lots for drive up #Covid_19 testing? Doubt it. https://t.co/PcBY4ybcmg",0
2020-03-13 20:06:21+00:00,"Kansas City, Mo","League and players union agree to halt any player transactions amid postponement due to COVID-19

https://t.co/Dr7pLYROZH

via https://t.co/2PvJuKdjXf",0
2020-03-13 18:51:50+00:00,,If the president contracts COVID-19 rager at my place,19
2020-03-13 18:50:20+00:00,In the middle of everywhere.,Songs fill the empty streets in Italy. ❤ #communityspirit #Covid_19 https://t.co/9qHwnyf3TC,0
2020-03-13 17:52:26+00:00,United States,According to @npconnect 1 in 9 #KansasCity residents are employed by a #nonprofit &amp; these orgs do amazing work everyday &amp; in times of crisis. Let Congress [202-224-3121] know these orgs need support as they support our  communities during this #CoronavirusPandemic #Covid_19 https://t.co/KbUgRNDwK7,5
2020-03-13 17:35:55+00:00,"Overland Park, KS",NOW it’s getting serious 🍻 #CoronavirusPandemic #Covid_19 https://t.co/rLatzFJlUw,2
2020-03-13 17:14:37+00:00,"Kansas City, MO","Just a quick reminder for our @NKCSchools #NKCSpringBreak community on steps you can take to prevent #Covid_19. Stay tuned to my social media, our excellent district communications department, email, text &amp; voicemail for the latest #CoronaVirusUpdate pertaining to our district. https://t.co/471bh35JNY",1
2020-03-13 17:11:30+00:00,"Kansas City, MO",Thank you to our friends from @kcpublicschools for sharing this great resource on COVID-19. Please keep passing this along to those who may need this information in a language other than English:… https://t.co/JKEsXk55KI,1
2020-03-13 17:02:14+00:00,"Phoenix, AZ",🗣 EXCESS POOPING IS NOT A SIDE EFFECT OF COVID-19 PEOPLE STOP THIS MADNESS https://t.co/rQZifKurQd,0
2020-03-13 17:00:01+00:00,"Kansas City, MO",Mo. Dem. Candidate for Gov. Nicole Galloway wants Gov Mike Parson to issue a formal declaration of a public health emergency. She says that will help access access to money for COVID-19 testing. #COVID19 #NicoleGalloway #MikeParson #KMBC https://t.co/6ySpAgzwDc,4
2020-03-13 16:15:41+00:00,"Kansas City, MO","RECENT NEWS

Coronavirus (COVID-19) Update

KCIA is closely monitoring information regarding the spread of the coronavirus (COVID-19). For the most up to date information from our Administration, please refer to this document: https://t.co/xh1i64LMmK",1
2020-03-13 15:31:45+00:00,Oregon,"@thehill Yeah, like firing the task force Obama created specifically for pandemics. #moron #Covid_19",3
2020-03-13 14:32:58+00:00,Just a tweet away. ,No NCAA basketball. No NBA basketball. No MLB spring training. Can’t go to the NASCAR race. No PGA. This will be the biggest #honeydo weekend EVER!  Good chance you will get #Covid_19 at a crowded @Lowes or @HomeDepot  Stay safe out there fellas.,0
2020-03-13 13:58:04+00:00,"Kansas City, MO",Singapore: The Model for COVID-19 Response? https://t.co/mcyiE3O5zl,2
2020-03-13 13:56:07+00:00,"Kansas City, MO","@ClayTravis @Outkick Do you think social media is the sole reason for the difference in responses between COVID-19 vs the Swine Flu in 2009? Looking at the CDC numbers for Swine Flu, it seemed to be even more aggressive in terms of rate of spreading.",1
2020-03-13 13:07:51+00:00,Oregon,@realDonaldTrump @CDCgov This is your problem. Yours alone. You are President. Don’t you dare try and point a finger for your incapacity at someone else. #Covid_19,0
2020-03-13 12:54:58+00:00,"Kansas City, MO","NHL...aight, NCAA...man what?...NBA...oh nah...EPL/PL...oh hell nah...where is this COVID-19?We gotta go 12 rounds now. I tired of it’s crap.",0
2020-03-13 12:16:55+00:00,"Raytown, MIssouri. USA",@RitaPanahi A regime that doesn’t respect human life also will not respect animal life. The #CCP needs to go away forever. #freeChina #Covid_19,13
2020-03-13 12:12:16+00:00,,Can confirm. My mother-in-law (who we scrambled to get back from Spain after his first lie about travel bans) landed last night in Dallas. Walked on and off the plane without a single question from any official. #Covid_19 https://t.co/ddbj0NPBmM,6
2020-03-13 12:11:55+00:00,Kansas,@TheBertShow Wouldn’t it be nice if us Healthcare workers who can’t work from hom get to be tested for COVID-19 for free? #nurselife #Covid_19 #thebertshow,0
2020-03-13 10:51:30+00:00,United States,"Imagine being an employer who makes their employees come into the office when they could do the job from home. Sad! #COVID19 

Don’t encourage the spread of the virus! 🦠",6
2020-03-13 05:05:27+00:00,Kansas,In the Non Covid-19 News... https://t.co/rm23rDuXME,1
2020-03-13 04:38:09+00:00,,"@mmmmmmax_ CNN: List of campus's across America who are shutting down due to Covid-19: https://t.co/OKjKL7GHAo""",0
